StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1238,16,1,2,2,11.55,19,1,2,1,1,0,0,2.82,2
5340,17,0,1,2,9.69,8,1,3,0,1,0,1,2.5,2
2182,18,0,0,4,18.19,18,1,1,1,1,0,0,2.63,2
4245,18,1,0,3,5.81,12,1,2,1,0,0,0,3.28,1
3510,18,1,3,4,17.05,24,1,3,1,1,0,1,3.4,1
3161,15,1,2,2,10.97,14,1,4,1,0,0,1,3.2,1
4067,15,1,1,3,4.05,18,1,1,0,1,0,0,2.96,2
3122,18,1,0,2,10.55,17,0,3,1,1,0,0,3.72,0
2260,17,1,0,1,14.39,24,0,3,0,0,1,1,3.27,1
4678,16,1,2,4,18.94,8,0,1,1,0,1,0,2.98,2
5519,18,0,1,4,4.4,23,1,2,0,1,1,0,2.96,2
5347,15,0,2,1,3.99,30,0,1,1,1,0,1,2.62,2
4332,18,0,1,2,10.02,12,0,2,1,0,0,1,3.85,0
4876,17,0,0,1,18.19,4,1,2,0,1,0,0,3.63,0
5625,15,1,0,2,3.72,30,0,4,0,1,0,1,1.88,4
1542,16,1,1,3,6.0,15,1,1,1,0,0,1,2.82,2
2886,16,0,3,1,8.55,28,0,2,1,0,0,0,3.26,1
5915,17,1,1,2,1.71,14,0,2,1,1,0,1,2.86,2
4285,15,1,1,2,17.13,2,1,0,1,0,1,0,2.6,2
4459,17,0,3,4,9.38,0,0,2,1,1,0,0,3.79,0
4841,18,1,1,1,18.83,0,0,3,0,1,1,1,4.0,0
1149,15,0,1,4,18.77,3,1,2,1,1,1,1,3.47,1
4528,16,0,2,1,3.82,29,0,3,1,0,0,0,2.3,3
5617,18,0,2,1,12.12,9,0,1,1,1,0,1,2.2,3
2887,16,0,0,1,19.45,9,0,3,1,0,0,1,2.96,2
5894,15,1,2,3,1.97,29,0,4,1,0,0,1,2.56,2
3604,15,0,3,2,10.14,27,0,3,1,1,0,1,2.55,2
5771,18,0,2,4,17.6,7,0,4,1,0,1,0,3.82,0
3185,15,0,0,1,4.45,0,1,2,1,0,0,0,2.52,2
3619,17,1,3,1,19.01,15,0,2,0,0,1,0,3.56,0
4716,16,0,2,1,14.27,6,0,3,0,0,0,1,3.36,1
2256,16,1,1,4,19.92,15,0,4,1,1,1,1,3.87,0
1537,18,0,0,2,5.69,18,0,1,1,0,1,0,2.78,2
5899,16,0,2,0,18.35,29,0,3,1,1,1,0,2.5,2
4440,15,1,1,2,15.56,8,0,3,1,1,0,0,2.33,3
5536,17,0,1,1,10.25,30,0,2,1,0,0,1,2.98,2
4504,15,0,3,1,8.11,14,1,3,1,0,0,0,2.72,2
2690,18,0,0,3,9.83,1,0,2,0,1,1,0,2.86,2
1057,18,0,1,2,2.8,6,1,2,0,0,0,0,2.77,2
1601,15,0,0,1,6.83,17,0,3,1,0,0,0,2.12,3
1777,15,1,1,2,18.34,14,0,0,1,1,1,1,3.13,1
5655,18,1,1,2,10.7,13,1,4,0,0,0,1,3.57,0
2545,18,1,1,2,13.03,4,0,3,1,1,1,0,2.72,2
3842,15,0,1,2,0.19,28,0,3,0,0,1,0,1.72,4
5460,16,0,0,3,1.83,6,1,1,1,1,0,0,2.42,3
2159,18,0,0,3,5.05,16,1,1,0,0,0,0,2.33,3
3416,16,0,1,1,18.4,29,0,4,0,0,0,1,3.24,1
5607,17,0,2,3,17.93,19,1,2,1,1,1,1,3.91,0
3454,17,0,1,3,1.98,13,1,1,0,1,1,1,3.21,1
1814,18,1,0,3,14.31,14,1,2,0,1,0,1,2.89,2
2224,17,1,0,4,10.34,26,0,3,0,0,0,0,1.98,4
2739,17,1,0,3,16.66,6,0,3,1,1,0,0,4.0,0
2041,15,1,1,2,2.19,23,0,4,1,0,1,0,2.57,2
3141,18,0,3,3,14.0,26,0,2,1,1,1,0,2.52,2
1751,18,1,0,2,9.14,16,1,2,0,1,1,1,3.51,0
3189,16,1,1,2,0.02,3,1,1,1,1,0,0,2.43,3
4610,18,1,3,2,10.61,23,0,3,0,1,0,1,2.54,2
5606,16,1,2,4,7.17,14,0,3,0,1,0,1,2.61,2
3592,16,0,2,3,15.9,13,0,2,0,1,1,0,3.44,1
3298,17,1,1,2,16.35,7,0,4,1,0,0,1,2.9,2
4300,15,1,2,1,14.91,3,0,2,1,1,1,1,3.46,1
1437,18,0,0,1,15.95,3,0,2,1,1,1,1,4.0,0
4842,17,1,3,2,19.08,26,0,1,1,1,0,1,2.42,3
3541,15,0,0,1,10.37,20,1,3,0,0,1,1,2.53,2
5900,17,1,0,2,6.33,26,0,4,0,0,1,0,3.0,1
3249,18,0,0,1,16.4,22,0,3,1,1,0,0,3.72,0
2826,15,0,2,1,1.58,5,1,3,0,1,1,1,2.46,3
2771,17,0,0,0,17.12,10,0,1,1,0,1,1,2.72,2
5054,15,1,0,2,18.87,5,1,2,1,0,0,0,3.35,1
5181,17,0,1,1,16.58,22,0,2,0,0,1,0,1.87,4
5056,15,0,3,3,19.9,3,0,3,0,1,1,1,3.87,0
5212,18,0,3,4,14.92,1,0,4,0,0,1,0,3.68,0
5216,17,0,0,1,2.59,0,1,2,0,1,1,0,3.34,1
3618,17,0,2,1,11.28,30,1,3,0,0,1,0,2.69,2
1202,18,0,3,1,10.44,5,1,2,0,0,0,1,2.82,2
1162,15,0,0,3,10.58,14,0,4,0,0,0,1,3.48,1
1527,17,0,1,2,15.95,30,0,3,0,0,1,0,3.24,1
3519,16,0,2,2,18.65,23,1,2,1,0,0,0,3.21,1
3612,18,1,0,0,7.23,12,1,2,1,1,0,0,2.42,3
4590,18,1,2,1,3.78,7,1,3,0,0,0,1,3.19,1
2724,16,1,1,2,15.25,3,0,4,1,1,1,1,3.04,1
2143,18,1,0,1,17.88,17,0,3,0,0,1,1,2.66,2
2304,16,0,2,1,6.79,0,0,3,1,0,1,0,3.26,1
4317,18,0,3,1,1.11,28,0,2,0,0,1,0,2.38,3
5301,18,1,0,1,15.25,14,0,2,1,1,0,0,3.48,1
4914,15,0,0,4,12.88,24,0,2,1,1,1,0,2.41,3
6000,18,0,0,1,3.45,6,0,4,0,1,1,1,2.55,2
1109,16,1,2,2,11.66,8,0,2,1,1,0,1,3.19,1
5229,18,1,0,0,3.5,23,0,4,0,1,1,1,2.37,3
2137,17,0,1,2,8.63,8,0,0,1,1,1,0,2.94,2
4010,15,0,0,1,3.58,3,1,4,1,1,0,0,3.65,0
5089,16,1,0,0,15.85,7,0,2,1,0,0,0,2.85,2
5313,18,0,2,3,4.4,14,1,4,0,0,1,0,3.96,0
5564,15,1,1,3,3.72,17,0,0,1,1,0,0,2.13,3
5071,15,1,3,2,3.33,10,1,1,0,1,0,1,3.12,1
3883,15,1,1,2,9.63,2,0,2,1,0,0,1,2.86,2
2312,16,0,1,2,18.29,24,0,0,0,1,0,1,3.58,0
5283,16,1,2,3,11.98,5,0,2,1,0,0,0,3.26,1
3363,17,0,1,3,18.36,11,1,2,1,0,0,1,3.57,0
1779,18,1,2,3,0.66,7,0,3,1,0,1,1,2.97,2
2635,15,1,1,2,7.91,30,0,2,1,1,1,1,2.93,2
2032,18,0,0,0,4.2,10,0,1,1,0,0,1,1.91,4
1397,18,1,0,2,7.3,11,1,2,1,1,1,0,2.98,2
5128,17,0,1,1,8.91,8,1,3,0,0,1,0,3.32,1
4429,16,1,0,1,7.5,29,0,0,0,0,1,0,2.29,3
5817,18,0,1,2,15.51,21,0,3,0,1,0,0,3.88,0
3210,15,0,2,1,16.65,29,0,4,0,1,1,0,2.85,2
4653,16,0,0,0,19.13,8,0,3,0,1,0,1,3.38,1
2885,15,0,3,3,10.79,18,0,2,1,1,1,0,2.08,3
3364,18,0,2,1,3.82,20,0,3,1,1,0,0,2.17,3
3064,18,0,2,3,0.66,20,0,4,1,0,1,0,3.11,1
5734,16,1,2,3,8.74,6,0,0,1,1,1,1,2.47,3
4028,15,0,0,1,15.43,7,0,2,1,1,0,1,2.48,3
4047,16,0,2,1,16.99,20,0,3,1,0,0,1,2.51,2
1762,16,1,3,2,5.85,13,0,3,1,0,0,1,3.58,0
1036,15,1,0,2,16.15,0,1,2,0,0,0,0,2.85,2
2146,16,0,0,3,2.08,4,0,0,1,1,0,1,2.15,3
3015,16,1,1,1,5.83,9,1,2,1,1,0,1,2.51,2
2103,18,0,0,3,10.84,29,0,2,1,1,0,1,2.46,3
3561,16,1,2,3,12.82,23,0,3,1,0,1,1,4.0,0
3834,15,0,3,2,9.43,8,1,4,0,1,0,0,3.91,0
1552,18,0,0,2,6.14,26,0,4,1,0,0,0,3.23,1
1907,16,0,1,2,18.68,16,0,2,0,0,1,0,2.52,2
1516,17,0,2,2,1.73,28,0,0,1,0,0,0,2.39,3
4377,16,1,0,4,16.62,0,0,4,1,1,0,1,3.77,0
1954,18,0,1,1,6.39,13,0,1,0,1,0,1,2.83,2
3045,18,1,3,3,1.7,7,1,3,1,0,0,1,2.59,2
2341,17,1,0,2,0.03,27,0,3,0,1,0,1,2.51,2
2982,18,0,1,0,7.1,10,0,1,0,0,1,0,2.81,2
2496,15,0,0,2,8.65,7,0,3,1,1,0,0,2.96,2
2774,18,0,0,1,14.51,4,1,3,1,0,0,1,3.66,0
3620,17,0,1,3,2.18,4,0,0,1,0,1,0,2.24,3
1829,17,1,0,4,5.16,17,0,4,1,1,0,1,3.06,1
5274,16,1,0,2,4.69,30,0,0,0,0,0,1,2.05,3
2523,15,0,2,1,16.72,22,0,4,1,1,0,0,2.33,3
3605,17,1,0,3,0.37,25,0,2,1,0,0,1,2.36,3
1094,16,1,0,3,8.0,6,1,3,1,1,1,0,3.95,0
1493,15,0,1,1,11.05,19,1,4,1,0,0,0,2.24,3
1482,16,0,0,3,4.23,20,1,2,1,1,0,0,3.17,1
2043,17,1,1,4,0.71,18,0,4,0,1,1,0,3.5,0
3527,15,1,1,0,14.44,3,0,3,1,0,1,1,2.97,2
3609,16,0,0,4,8.43,3,0,3,0,1,1,0,3.61,0
5799,18,0,1,2,17.25,8,1,4,1,1,1,0,3.3,1
1103,16,0,1,4,3.73,19,1,2,1,1,1,0,3.95,0
1361,18,1,1,4,17.74,12,0,4,1,1,0,1,3.64,0
3758,18,0,3,4,12.24,13,0,2,1,1,1,0,2.84,2
3330,16,0,1,1,5.39,22,0,4,1,1,1,1,2.24,3
3321,17,1,0,2,7.7,0,0,1,1,1,1,0,3.01,1
3506,17,1,3,4,13.63,13,0,4,1,1,0,1,3.11,1
5192,15,1,0,1,19.71,26,0,2,1,0,0,1,2.58,2
3923,15,1,0,2,11.21,2,1,3,0,0,0,0,3.58,0
4039,17,0,0,3,14.74,21,0,4,1,1,0,0,3.44,1
5818,16,0,1,2,18.61,6,1,3,1,0,1,0,3.85,0
4239,16,1,1,4,2.95,19,0,3,1,0,1,1,3.55,0
1325,16,0,0,1,4.54,26,1,1,0,0,0,0,3.34,1
1339,18,1,3,2,9.39,30,0,3,1,1,0,0,2.25,3
3026,16,1,1,1,6.34,8,0,4,1,0,0,1,3.2,1
2977,17,1,2,2,4.88,28,0,2,0,0,1,0,1.92,4
3470,18,1,0,3,7.34,25,0,4,1,1,0,1,2.84,2
1132,15,0,1,1,19.7,27,0,3,1,0,0,1,2.54,2
5453,15,1,0,2,8.8,30,0,2,0,0,1,1,1.98,4
1840,15,1,1,2,17.84,24,0,3,1,0,1,1,2.63,2
4669,18,0,0,4,19.5,14,0,3,0,0,0,1,2.91,2
3198,18,0,2,1,10.66,10,0,2,0,1,0,0,3.0,1
4345,16,1,3,2,10.1,27,0,2,0,1,1,0,3.18,1
5193,18,1,3,2,10.83,18,0,3,1,1,1,1,3.0,1
1161,17,1,1,2,8.83,5,0,2,1,1,1,0,2.31,3
1570,17,0,3,2,9.06,22,0,3,1,0,0,1,2.32,3
5068,15,0,1,2,3.77,21,1,4,0,0,1,0,2.78,2
2897,16,0,2,1,1.38,14,1,0,0,0,0,1,2.43,3
3559,18,0,1,4,13.81,28,0,2,0,1,0,0,2.61,2
3238,17,0,3,4,8.08,8,1,2,1,0,1,1,3.21,1
2587,15,0,1,2,3.26,14,0,2,1,0,1,0,2.66,2
4835,17,1,3,2,10.83,6,0,2,0,1,0,0,3.22,1
3503,15,0,0,1,18.41,12,1,3,0,0,0,1,3.11,1
4660,17,0,3,1,19.22,2,0,4,1,1,1,0,1.94,4
1307,18,1,1,4,12.07,21,1,3,1,1,0,1,1.74,4
2804,18,0,1,4,15.83,15,0,3,1,1,1,0,3.31,1
4507,16,1,0,2,10.96,11,0,2,0,1,1,1,3.0,1
2453,18,1,1,0,0.43,0,1,3,0,0,1,0,3.38,1
4025,17,0,0,2,13.82,21,0,3,0,0,0,1,2.97,2
2028,17,1,0,2,14.92,27,0,3,1,1,0,0,2.9,2
4616,17,1,3,3,12.12,23,0,3,0,1,0,0,2.77,2
2476,18,1,3,1,3.58,1,1,3,1,0,1,1,1.81,4
1148,17,0,3,2,15.23,7,1,2,0,0,1,1,4.0,0
3877,16,0,2,3,4.75,26,1,4,1,0,0,0,2.32,3
3587,16,0,1,1,13.05,30,1,3,1,0,1,0,2.73,2
1377,18,0,1,1,16.84,14,1,3,1,0,0,0,2.86,2
3578,15,0,2,2,1.14,4,0,1,0,0,0,0,2.23,3
3382,15,0,0,2,15.1,6,0,3,0,0,1,0,2.68,2
1396,18,0,0,3,8.55,5,0,3,1,1,0,1,2.85,2
2480,18,0,0,3,10.85,30,0,2,0,0,0,0,2.29,3
4643,15,0,0,3,9.76,11,0,4,0,1,0,1,2.99,2
5354,18,0,0,2,7.97,0,0,4,1,0,1,1,3.29,1
2509,18,0,3,2,4.3,22,1,2,1,1,1,0,2.98,2
1721,16,1,0,3,8.03,27,0,1,1,1,1,0,1.6,4
1405,18,0,0,4,18.65,18,0,2,0,1,0,0,2.72,2
4211,15,0,0,3,5.65,3,1,3,1,1,0,0,3.43,1
2917,18,0,0,4,9.01,3,0,2,0,1,0,1,3.56,0
5742,16,1,0,2,7.47,19,1,2,1,0,0,0,3.43,1
1181,15,1,0,3,2.35,27,1,3,1,1,1,1,3.26,1
4773,18,0,1,3,14.98,7,1,2,0,0,1,1,2.31,3
2895,15,1,1,2,14.08,27,0,2,1,1,1,0,2.94,2
3033,17,0,1,3,6.78,1,1,2,1,0,0,0,4.0,0
3660,18,1,1,3,18.28,0,1,4,0,1,0,0,3.99,0
5262,18,1,1,3,19.94,5,1,1,1,1,0,1,3.49,1
5091,16,0,1,4,0.73,11,0,2,0,1,1,1,1.89,4
5391,18,0,3,0,17.9,28,1,3,1,1,0,0,2.97,2
4847,18,1,3,3,15.52,22,0,4,1,0,1,1,3.06,1
4905,17,0,1,2,0.28,9,0,2,0,0,0,1,2.41,3
2758,15,1,1,3,17.99,10,0,4,0,0,0,0,2.59,2
3626,16,0,2,1,9.36,25,1,3,0,0,0,0,2.38,3
4173,15,1,1,2,3.57,5,0,0,0,1,0,1,2.94,2
2503,16,0,1,3,12.24,27,0,2,0,0,0,1,2.74,2
3372,18,1,1,2,6.49,4,1,2,0,0,0,0,3.23,1
4226,18,1,1,1,9.73,29,1,1,0,1,0,0,2.55,2
4071,15,0,1,2,16.62,14,0,3,1,0,1,0,2.47,3
5628,16,1,3,1,13.48,4,0,1,1,1,1,1,2.74,2
3438,17,1,0,2,12.12,28,0,3,1,0,0,0,2.51,2
5987,17,0,0,3,8.52,2,0,3,1,1,0,0,2.77,2
4963,15,0,1,4,12.99,10,0,2,1,0,1,0,3.31,1
1066,16,1,0,3,13.84,8,1,1,1,0,1,0,3.48,1
2642,15,1,2,3,5.8,3,0,3,0,0,0,0,2.77,2
5863,18,1,3,1,4.18,25,0,2,0,0,0,1,1.57,4
1023,16,1,3,4,1.67,13,0,1,0,1,0,0,2.37,3
5532,16,0,3,4,4.29,1,1,1,1,1,0,1,3.1,1
3477,18,1,2,1,7.2,18,1,0,0,0,0,0,2.61,2
4748,18,1,0,3,7.28,8,1,4,1,1,0,1,3.56,0
1844,17,1,0,1,7.31,3,0,0,1,0,0,0,2.02,3
2882,16,1,0,1,16.25,29,1,2,1,1,0,0,3.57,0
5235,16,1,2,4,14.53,17,0,1,0,0,0,1,2.86,2
5183,17,1,0,4,18.07,1,0,3,1,0,1,1,3.59,0
5364,15,1,0,4,13.97,1,0,3,0,0,1,0,2.42,3
5584,18,1,0,2,10.31,28,0,3,0,0,1,0,2.2,3
2682,16,1,0,1,12.53,14,1,3,0,1,0,1,2.54,2
1658,17,0,3,2,19.66,29,1,0,0,0,0,1,3.86,0
2517,17,0,2,2,9.62,24,0,3,1,1,0,1,1.55,4
5093,15,0,1,2,2.76,1,0,2,1,1,1,0,2.97,2
3695,18,0,3,3,1.26,8,1,2,1,0,0,0,2.62,2
3523,18,1,1,3,8.2,12,1,4,0,1,1,0,2.41,3
1288,15,0,0,1,17.81,14,0,1,0,0,0,0,1.43,4
4327,17,1,0,2,11.96,19,1,3,1,0,0,1,3.28,1
2114,17,0,1,2,19.96,21,0,2,1,1,0,0,2.86,2
3273,15,1,1,4,10.46,1,0,4,1,0,1,1,3.3,1
4291,17,1,3,2,18.44,17,0,2,1,1,0,1,3.19,1
5476,17,0,2,2,1.49,6,0,4,0,0,1,1,2.7,2
5629,17,0,0,3,13.72,21,0,2,1,0,0,0,3.14,1
4046,17,0,0,3,13.48,6,0,3,0,1,0,0,3.13,1
3320,17,1,3,4,8.03,10,0,4,1,1,1,0,2.45,3
3774,18,0,0,2,3.7,15,1,1,1,0,0,0,3.35,1
2183,18,0,0,3,8.99,1,0,4,0,0,0,0,3.33,1
1611,15,1,0,2,11.27,15,1,2,1,1,1,1,3.69,0
4444,18,1,1,3,4.84,0,1,3,1,1,1,0,2.94,2
2962,15,1,0,3,15.32,5,0,4,1,1,1,0,3.41,1
1557,18,0,0,1,18.37,20,1,3,1,1,1,1,3.08,1
4216,18,0,1,2,6.52,24,0,2,1,0,1,1,2.77,2
5840,17,1,2,2,17.77,11,0,3,0,1,0,1,3.45,1
1270,17,0,0,2,1.6,22,1,1,1,0,0,1,3.03,1
4869,16,0,1,3,1.87,14,1,3,0,1,1,0,3.24,1
2109,16,1,0,1,0.93,30,0,3,0,1,0,0,1.89,4
5083,17,1,0,4,4.31,16,0,3,1,1,0,1,2.59,2
1987,18,1,1,0,19.6,29,1,3,0,0,1,0,3.27,1
4096,18,1,3,4,10.66,22,1,4,1,0,0,0,3.93,0
1979,18,1,1,2,3.55,25,1,4,1,0,0,1,2.35,3
4531,18,1,3,4,0.89,9,0,2,1,1,0,0,3.4,1
2317,16,1,2,3,8.59,11,1,4,1,0,1,1,3.35,1
5816,18,1,2,2,6.33,13,1,2,1,1,0,0,2.27,3
5137,18,0,2,2,5.51,1,1,1,0,0,0,0,3.69,0
2883,15,0,0,1,14.88,27,1,1,0,0,1,0,2.33,3
2734,18,1,0,2,12.77,26,1,2,0,1,0,0,2.17,3
2362,16,1,1,2,5.21,12,1,2,0,1,0,1,2.58,2
3428,15,1,0,2,0.53,2,0,3,0,1,0,0,2.51,2
2009,18,0,1,3,10.44,6,0,1,1,0,0,1,2.88,2
1656,15,1,0,4,5.04,0,0,2,0,0,1,0,3.99,0
1706,15,1,0,2,8.65,19,0,4,1,1,1,1,4.0,0
2957,16,1,1,3,3.25,27,1,2,0,0,1,1,3.08,1
3224,15,1,0,2,11.93,15,1,3,0,0,1,0,3.03,1
1466,17,1,1,2,12.77,24,1,2,0,0,0,0,2.61,2
3915,15,1,0,3,2.13,1,0,3,0,1,1,0,3.74,0
4567,17,1,3,1,14.99,11,0,3,1,0,1,0,2.57,2
5553,17,1,2,3,17.6,24,0,2,1,0,1,0,2.42,3
1508,17,0,0,2,7.58,8,0,1,0,0,1,0,2.52,2
5245,18,0,1,3,19.89,8,1,1,1,0,0,1,3.54,0
5570,17,1,2,2,11.82,12,1,2,1,1,1,0,2.04,3
1701,16,1,0,1,5.97,4,0,2,1,0,0,0,2.99,2
2134,17,1,0,3,1.14,0,0,3,1,1,1,1,2.22,3
3250,15,0,2,4,19.31,20,0,4,1,0,0,0,3.32,1
2541,17,1,0,3,0.53,21,0,3,0,0,1,1,2.86,2
1431,15,0,1,1,12.3,2,1,3,1,1,1,0,3.37,1
1243,18,0,1,2,9.47,3,0,4,0,1,0,1,3.11,1
4383,17,1,2,3,19.23,1,1,1,0,0,0,0,3.59,0
1575,17,1,1,4,3.34,26,0,2,0,1,0,1,3.37,1
4824,17,0,0,2,17.97,9,0,3,0,0,0,1,4.0,0
1295,16,1,2,2,6.52,15,0,4,0,0,1,1,3.13,1
2778,17,1,1,2,18.17,11,1,2,1,0,0,0,2.61,2
2287,16,0,3,4,19.86,22,1,2,0,1,0,0,2.45,3
2652,16,1,3,2,0.42,9,0,0,1,1,1,1,2.52,2
4219,15,1,0,3,1.99,9,0,2,1,0,1,0,3.31,1
5048,16,0,1,1,8.16,22,0,1,1,1,1,1,2.08,3
1640,18,1,0,1,15.05,30,0,4,0,0,1,1,2.82,2
2037,18,1,2,3,7.64,17,1,2,1,0,0,1,3.19,1
4742,16,0,1,1,6.58,10,1,3,1,0,1,0,3.27,1
4454,18,0,1,1,1.25,16,0,2,1,0,1,1,2.29,3
2155,18,1,0,3,11.69,15,1,2,0,0,1,0,3.02,1
3961,17,1,3,0,4.91,15,0,3,1,0,0,0,3.35,1
3922,18,0,2,1,18.82,9,0,2,1,0,1,1,3.6,0
3950,18,1,0,1,5.27,26,0,0,1,1,0,0,2.3,3
2808,15,0,1,1,19.01,2,1,3,1,1,0,0,3.58,0
5828,18,1,1,3,6.5,11,1,4,1,0,0,1,3.07,1
4874,18,0,0,4,1.8,28,1,2,0,1,1,1,3.59,0
3646,17,0,2,2,17.09,24,0,4,0,0,0,0,3.32,1
5676,15,0,1,0,8.57,30,0,2,0,1,0,1,2.52,2
3239,18,1,2,2,15.52,21,1,2,1,1,1,0,3.6,0
4177,16,1,0,3,5.53,16,0,4,0,0,1,1,2.76,2
4970,16,1,0,2,9.63,8,0,3,1,0,0,0,2.81,2
1220,17,1,0,1,8.13,23,0,2,0,1,0,1,2.99,2
5765,17,1,3,4,6.53,14,0,1,0,0,0,1,2.91,2
4186,16,0,0,3,2.26,18,0,0,1,1,1,1,3.82,0
1303,17,1,2,1,4.57,11,0,1,0,0,0,1,2.52,2
2011,15,1,2,2,0.89,29,1,2,0,1,1,0,3.17,1
3174,16,0,2,4,3.76,1,1,3,0,1,0,1,3.74,0
2686,15,1,0,2,4.88,22,1,1,1,1,0,0,2.78,2
4831,18,0,0,2,17.8,2,1,2,1,1,0,1,2.93,2
3377,17,1,1,1,7.18,15,1,2,0,0,0,1,3.06,1
5143,16,1,3,2,13.65,2,0,3,1,0,0,0,3.13,1
5511,15,0,1,4,10.98,20,1,2,1,0,1,0,2.92,2
3010,15,0,0,4,14.3,14,0,2,0,1,0,0,4.0,0
1920,18,0,1,1,15.57,16,1,2,0,1,0,0,4.0,0
4079,15,0,0,3,1.13,23,0,2,1,0,0,0,2.22,3
5433,17,1,2,0,6.55,0,0,1,0,0,1,0,2.55,2
2200,15,1,0,4,15.29,24,1,2,1,1,0,1,3.59,0
4926,18,1,1,1,7.07,19,1,2,0,1,1,0,3.9,0
3146,18,0,2,3,13.4,19,1,3,0,0,1,0,3.71,0
3338,16,0,0,2,5.27,25,0,2,1,0,0,1,3.88,0
2683,15,0,3,2,1.68,4,1,3,1,1,0,1,3.05,1
3016,18,0,3,3,19.38,23,0,2,1,0,1,0,3.04,1
3178,18,1,2,3,6.25,27,0,0,1,1,0,0,2.85,2
5615,15,0,3,2,14.92,23,1,2,1,1,0,1,4.0,0
1526,17,0,0,3,2.61,23,1,2,1,0,0,1,2.35,3
1773,15,0,0,2,4.53,4,0,4,1,0,0,0,2.87,2
5103,15,1,0,1,11.94,16,1,0,0,1,0,1,3.94,0
1193,15,1,2,0,5.68,7,1,3,1,1,1,1,3.99,0
1619,17,1,1,1,20.0,10,0,4,1,1,1,0,3.24,1
1313,18,0,3,4,3.25,15,0,3,0,1,0,1,2.68,2
3723,18,0,0,4,3.73,13,0,1,1,1,1,0,3.04,1
1631,15,1,2,2,8.57,12,0,4,0,1,0,1,2.71,2
4766,15,1,2,2,15.75,3,1,4,0,1,1,0,2.88,2
3888,16,1,0,2,10.53,12,0,2,1,1,1,1,2.15,3
4681,15,0,0,4,3.53,3,0,2,1,1,1,0,3.34,1
1548,18,1,0,4,4.87,17,1,4,1,0,0,0,3.06,1
4833,18,1,2,3,5.55,11,0,3,1,0,1,0,1.87,4
5679,18,1,1,2,0.37,24,0,3,0,1,0,1,3.64,0
3907,18,0,0,2,7.9,1,0,4,1,0,0,1,2.23,3
2991,18,0,3,1,1.41,6,0,4,0,1,1,0,2.54,2
5675,16,0,0,1,4.06,21,0,3,0,0,1,0,2.62,2
1554,18,0,1,2,1.25,26,1,2,1,1,0,1,2.57,2
4892,17,1,2,3,9.27,10,0,1,1,0,0,1,1.89,4
5418,16,1,0,3,18.08,20,1,2,1,1,1,1,3.16,1
1155,15,0,2,3,10.08,13,1,3,0,0,0,0,3.08,1
1430,18,1,2,3,5.71,4,0,2,1,0,1,0,3.05,1
5525,16,1,0,2,14.76,23,1,2,1,1,0,1,2.34,3
3292,18,0,0,2,16.2,11,0,2,0,1,0,0,2.49,3
5760,18,1,1,0,6.3,8,0,1,0,0,0,0,2.48,3
3380,18,0,0,4,4.84,22,0,3,1,1,0,0,2.47,3
3956,15,0,1,3,15.1,16,0,3,1,0,0,1,2.67,2
4812,15,0,1,0,19.19,17,0,2,1,0,0,0,2.38,3
5677,17,0,3,1,13.92,28,0,1,0,1,0,1,1.75,4
5008,16,0,1,2,13.65,8,1,1,1,0,0,0,3.13,1
5980,18,1,1,3,8.84,4,0,3,0,1,1,0,2.83,2
1199,15,1,0,1,4.04,19,0,2,1,0,0,1,3.15,1
1775,16,0,0,1,19.59,25,0,2,1,0,0,0,3.11,1
1736,17,0,2,1,7.26,11,1,4,0,1,0,1,3.88,0
5498,18,1,1,2,18.29,5,0,1,0,0,0,0,4.0,0
5474,18,0,0,4,6.82,20,0,3,1,1,0,0,3.27,1
1834,18,0,1,1,2.55,20,1,2,1,1,1,1,2.82,2
5100,16,1,0,4,13.12,11,1,3,0,0,0,1,3.82,0
4613,17,0,3,2,12.09,13,0,3,0,0,0,0,2.98,2
3357,16,1,3,3,5.6,13,0,2,0,0,0,0,2.74,2
5296,18,0,3,3,3.02,19,0,3,1,0,1,0,1.83,4
2699,15,1,2,4,13.34,15,0,2,0,0,0,0,2.28,3
2157,16,1,2,4,6.04,13,0,2,1,0,0,1,3.4,1
1030,18,0,0,3,7.33,22,0,3,1,1,0,1,3.56,0
2729,16,1,3,1,15.79,14,1,2,1,0,1,0,3.84,0
5725,17,0,0,4,5.38,20,0,2,1,1,1,1,2.77,2
2069,15,0,0,2,1.86,20,1,3,0,0,1,0,3.42,1
2945,15,0,1,4,3.73,7,0,3,1,0,0,1,1.48,4
1099,16,1,1,1,13.39,25,1,3,1,0,1,0,2.37,3
2142,15,1,0,4,3.85,19,0,2,1,0,1,1,1.96,4
5168,18,0,0,4,7.67,0,0,2,1,0,1,0,3.33,1
5686,17,0,1,1,10.06,1,1,2,1,1,0,1,3.97,0
3985,18,1,1,2,14.77,30,1,3,1,0,1,1,2.84,2
4857,16,1,0,1,3.21,30,0,4,0,1,0,0,2.2,3
5936,15,1,0,4,4.94,14,0,4,1,0,1,0,1.86,4
5349,18,1,2,1,13.55,10,1,2,1,0,1,0,2.58,2
4533,18,1,1,2,9.11,22,1,2,0,0,0,1,2.9,2
3999,16,0,3,2,13.84,24,1,3,1,1,1,1,2.29,3
4330,18,0,1,4,13.58,7,1,3,0,1,0,1,3.98,0
