StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,AttendanceRate,StudyCategory,ActivityScore,SupportScore,RiskScore,IsAtRisk,GPAGroup
5052,16,0,1,2,0.09,21,0,2,1,0,1,1,2.5,2,88.33,0,3,1.2,49.77,0,1
5053,15,1,0,3,19.4,8,1,3,0,0,1,0,3.45,1,95.56,2,1,3.8,13.91,0,2
5054,15,1,0,2,18.87,5,1,2,1,0,0,0,3.35,1,97.22,2,1,3.2,16.97,0,2
5055,16,0,1,1,9.67,14,1,1,1,1,0,1,2.99,2,92.22,1,3,2.6,28.84,0,1
5056,15,0,3,3,19.9,3,0,3,0,1,1,1,3.87,0,98.33,2,3,1.8,15.35,0,3
5057,16,0,3,2,13.47,14,1,3,1,1,0,0,3.3,1,92.22,1,2,3.8,20.36,0,2
5058,15,1,0,3,1.38,9,0,0,0,0,1,1,2.04,3,95.0,0,2,0.0,54.92,1,1
5059,17,0,0,2,2.35,24,0,3,1,0,0,1,3.0,1,86.67,0,2,1.8,46.05,0,2
5060,17,0,0,4,18.32,15,1,2,0,1,0,0,3.78,0,91.67,2,1,3.2,18.52,0,3
5061,16,1,3,3,12.6,12,1,2,0,0,0,1,3.02,1,93.33,1,1,3.2,26.99,0,2
5062,15,1,3,4,16.86,18,1,1,0,1,0,0,3.23,1,90.0,2,1,2.6,25.03,0,2
5063,18,1,2,2,17.97,28,0,1,1,0,0,0,2.45,3,84.44,2,1,0.6,36.63,0,1
5064,15,1,0,2,8.96,25,0,3,1,1,1,0,2.32,3,86.11,1,3,1.8,37.18,0,1
5065,17,0,1,3,0.97,19,1,2,1,0,1,0,2.38,3,89.44,0,2,3.2,41.99,0,1
5066,17,1,1,4,3.77,3,0,4,1,0,1,0,2.8,2,98.33,0,2,2.4,37.96,0,1
5067,15,1,0,4,1.33,19,0,2,0,1,0,0,3.31,1,89.44,0,1,1.2,50.8,1,2
5068,15,0,1,2,3.77,21,1,4,0,0,1,0,2.78,2,88.33,0,1,4.4,34.92,0,1
5069,18,0,0,3,8.21,28,0,2,1,1,0,1,2.2,3,84.44,1,3,1.2,41.73,0,1
5070,18,0,0,1,2.36,15,1,1,1,0,0,1,2.51,2,91.67,0,2,2.6,41.87,0,1
5071,15,1,3,2,3.33,10,1,1,0,1,0,1,3.12,1,94.44,0,2,2.6,38.17,0,2
5072,15,0,2,1,8.92,30,0,3,1,1,1,0,3.3,1,83.33,1,3,1.8,35.75,0,2
5073,15,1,1,2,6.8,14,0,3,0,1,1,1,3.11,1,92.22,1,3,1.8,35.77,0,2
5074,15,1,1,4,9.35,10,0,3,0,1,0,0,3.0,1,94.44,1,1,1.8,37.08,0,2
5075,16,1,0,1,8.58,22,1,3,0,1,0,0,3.66,0,87.78,1,1,3.8,29.63,0,3
5076,15,0,2,3,12.89,29,0,1,0,0,0,0,2.45,3,83.89,1,0,0.6,45.67,0,1
5077,18,1,2,2,18.74,24,0,1,1,0,0,1,2.65,2,86.67,2,2,0.6,31.89,0,1
5078,17,0,2,1,2.16,29,1,0,0,0,0,1,1.72,4,83.89,0,1,2.0,52.05,1,0
5079,16,0,2,2,1.99,10,0,1,0,1,0,0,2.28,3,94.44,0,1,0.6,53.53,1,1
5080,15,0,0,2,17.06,2,0,3,1,0,0,1,2.69,2,98.89,2,2,1.8,24.16,0,1
5081,17,1,0,1,10.13,23,1,4,1,0,1,0,2.27,3,87.22,1,2,4.4,26.14,0,1
5082,16,1,1,3,15.33,23,1,2,1,0,0,0,2.93,2,87.22,2,1,3.2,25.94,0,1
5083,17,1,0,4,4.31,16,0,3,1,1,0,1,2.59,2,91.11,0,3,1.8,40.57,0,1
5084,15,0,2,1,16.58,4,0,1,1,0,0,1,3.63,0,97.78,2,2,0.6,28.25,0,3
5085,15,1,0,1,18.48,12,0,2,1,1,0,1,3.19,1,93.33,2,3,1.2,23.3,0,2
5086,18,1,0,2,12.71,9,1,2,1,0,1,0,3.46,1,95.0,1,2,3.2,22.67,0,2
5087,15,1,0,3,2.12,4,0,1,1,1,1,0,3.02,1,97.78,0,3,0.6,45.35,0,2
5088,15,1,3,1,17.91,11,1,1,1,1,0,1,2.57,2,93.89,2,3,2.6,19.01,0,1
5089,16,1,0,0,15.85,7,0,2,1,0,0,0,2.85,2,96.11,2,1,1.2,31.47,0,1
5090,18,0,1,2,15.02,23,0,2,1,1,1,0,3.03,1,87.22,2,3,1.2,30.17,0,2
5091,16,0,1,4,0.73,11,0,2,0,1,1,1,1.89,4,93.89,0,3,1.2,48.55,0,0
5092,17,0,0,2,15.98,15,1,2,1,1,0,0,2.22,3,91.67,2,2,3.2,22.85,0,1
5093,15,0,1,2,2.76,1,0,2,1,1,1,0,2.97,2,99.44,0,3,1.2,41.37,0,1
5094,17,1,2,4,4.45,2,0,4,1,0,1,1,3.03,1,98.89,0,3,2.4,33.84,0,2
5095,16,0,1,3,11.54,17,0,3,0,1,0,1,1.3800000000000003,4,90.56,1,2,1.8,37.25,0,0
5096,15,1,3,3,5.3,16,1,4,0,1,1,0,2.12,3,91.11,1,2,4.4,31.19,0,1
5097,15,0,0,2,13.23,1,0,3,0,0,0,1,2.67,2,99.44,1,1,1.8,31.3,0,1
5098,16,0,0,4,12.16,25,1,3,0,1,0,1,3.26,1,86.11,1,2,3.8,24.24,0,2
5099,16,0,3,3,2.16,21,0,1,1,1,0,1,2.26,3,88.33,0,3,0.6,50.51,1,1
5100,16,1,0,4,13.12,11,1,3,0,0,0,1,3.82,0,93.89,1,1,3.8,21.42,0,3
5101,16,1,1,3,18.48,16,1,2,1,0,1,1,2.86,2,91.11,2,3,3.2,15.82,0,1
5102,16,0,2,3,3.22,5,0,1,1,1,0,0,2.49,3,97.22,0,2,0.6,48.0,0,1
5103,15,1,0,1,11.94,16,1,0,0,1,0,1,3.94,0,91.11,1,2,2.0,29.25,0,3
5104,16,0,2,2,6.84,1,0,2,1,0,0,0,3.35,1,99.44,1,1,1.2,40.32,0,2
5105,15,0,0,3,9.19,7,1,2,0,1,1,0,3.64,0,96.11,1,2,3.2,26.23,0,3
5106,15,0,0,1,5.74,13,0,4,1,1,0,0,2.46,3,92.78,1,2,2.4,38.29,0,1
5107,16,1,0,2,7.08,5,0,2,1,0,0,0,2.75,2,97.22,1,1,1.2,42.29,0,1
5108,16,0,2,1,0.58,8,0,4,0,1,0,1,2.8,2,95.56,0,2,2.4,42.92,0,1
5109,18,0,0,3,19.63,0,0,2,0,0,1,0,3.2,1,100.0,2,1,1.2,24.51,0,2
5110,15,0,2,1,12.5,4,0,3,0,1,0,1,3.15,1,97.78,1,2,1.8,29.1,0,2
5111,16,1,3,3,10.01,6,0,3,1,0,0,1,3.15,1,96.67,1,2,1.8,32.6,0,2
5112,16,0,1,3,7.67,8,0,3,1,0,0,1,2.89,2,95.56,1,2,1.8,36.56,0,1
5113,16,1,1,1,10.79,13,1,2,1,1,0,1,2.85,2,92.78,1,3,3.2,24.87,0,1
5114,18,0,1,2,7.6,26,0,3,1,0,0,1,3.32,1,85.56,1,2,1.8,39.07,0,2
5115,18,1,0,1,7.2,8,1,2,1,1,1,0,2.54,2,95.56,1,3,3.2,29.16,0,1
5116,17,0,1,2,9.28,3,1,2,1,1,1,1,2.95,2,98.33,1,4,3.2,22.06,0,1
5117,15,0,1,2,5.52,28,0,3,1,0,1,0,1.83,4,84.44,1,2,1.8,45.79,0,0
5118,17,1,3,1,3.6,19,0,2,0,0,0,0,2.01,3,89.44,0,0,1.2,53.72,1,1
5119,16,1,3,4,11.13,14,0,2,1,0,0,1,2.71,2,92.22,1,2,1.2,36.58,0,1
5120,18,0,3,0,16.86,3,1,0,0,0,0,1,3.1,1,98.33,2,1,2.0,25.17,0,2
5121,18,1,3,3,3.06,2,0,4,0,1,0,0,3.44,1,98.89,0,1,2.4,39.55,0,2
5122,17,0,1,2,0.65,23,1,3,1,1,1,1,3.14,1,87.22,0,4,3.8,33.54,0,2
5123,18,0,2,3,4.94,20,1,1,1,1,1,0,3.42,1,88.89,0,3,2.6,34.85,0,2
5124,16,0,3,2,19.59,22,1,2,0,1,1,0,2.58,2,87.78,2,2,3.2,18.79,0,1
5125,18,1,0,3,16.58,25,0,2,0,0,0,0,2.37,3,86.11,2,0,1.2,37.76,0,1
5126,17,0,3,3,11.92,21,0,2,1,0,1,0,2.25,3,88.33,1,2,1.2,38.1,0,1
5127,16,1,1,3,18.58,13,1,3,0,0,0,0,4.0,0,92.78,2,0,3.8,17.03,0,3
5128,17,0,1,1,8.91,8,1,3,0,0,1,0,3.32,1,95.56,1,1,3.8,27.34,0,2
5129,18,1,2,3,19.67,29,1,3,0,0,0,0,3.47,1,83.89,2,0,3.8,20.1,0,2
5130,17,1,3,1,5.93,18,0,4,1,0,0,1,2.17,3,90.0,1,2,2.4,39.75,0,1
5131,17,0,0,0,4.81,5,0,3,1,1,0,0,2.81,2,97.22,0,2,1.8,39.75,0,1
5132,15,1,2,2,12.76,2,0,3,0,0,1,0,3.41,1,98.89,1,1,1.8,30.23,0,2
5133,18,0,1,2,7.56,17,1,3,1,1,0,0,2.22,3,90.56,1,2,3.8,31.03,0,1
5134,18,0,0,2,12.53,15,0,3,1,0,0,1,2.69,2,91.67,1,2,1.8,32.35,0,1
5135,17,0,2,3,6.1,2,0,4,1,0,1,1,3.36,1,98.89,1,3,2.4,30.95,0,2
5136,15,0,1,2,12.36,1,0,3,1,0,0,1,2.08,3,99.44,1,2,1.8,31.36,0,1
5137,18,0,2,2,5.51,1,1,1,0,0,0,0,3.69,0,99.44,1,0,2.6,37.27,0,3
5138,16,1,0,1,1.02,25,0,4,1,0,0,0,2.82,2,86.11,0,1,2.4,48.13,0,1
5139,17,0,1,3,18.24,26,0,3,1,0,0,0,2.35,3,85.56,2,1,1.8,30.7,0,1
5140,18,1,1,2,17.66,22,0,1,1,0,0,1,2.78,2,87.78,2,2,0.6,32.52,0,1
5141,16,1,1,2,19.42,9,0,3,1,0,0,0,3.42,1,95.0,2,1,1.8,23.24,0,2
5142,18,0,0,3,14.33,14,0,2,1,1,0,0,3.04,1,92.22,1,2,1.2,31.76,0,2
5143,16,1,3,2,13.65,2,0,3,1,0,0,0,3.13,1,98.89,1,1,1.8,29.82,0,2
5144,17,0,1,2,11.18,7,1,4,1,1,0,1,3.23,1,96.11,1,3,4.4,16.81,0,2
5145,18,1,2,2,2.52,28,0,2,0,0,0,1,2.76,2,84.44,0,1,1.2,52.44,1,1
5146,18,1,1,3,3.78,17,1,4,1,1,1,0,3.39,1,90.56,0,3,4.4,27.6,0,2
5147,15,1,0,3,5.79,26,0,3,0,1,1,0,2.99,2,85.56,1,2,1.8,42.16,0,1
5148,17,0,1,1,17.8,10,0,3,0,1,1,1,3.48,1,94.44,2,3,1.8,20.31,0,2
5149,16,1,1,1,3.46,6,0,2,1,0,1,0,2.98,2,96.67,0,2,1.2,43.94,0,1
5150,18,0,1,1,18.46,18,0,1,1,0,1,1,3.16,1,90.0,2,3,0.6,27.3,0,2
5151,18,1,1,3,10.46,24,0,2,1,1,1,0,3.58,0,86.67,1,3,1.2,34.69,0,3
5152,16,1,1,4,14.31,6,1,1,1,0,1,1,3.2,1,96.67,1,3,2.6,20.96,0,2
5153,17,1,0,2,2.2,30,0,2,0,1,0,0,1.48,4,83.33,0,1,1.2,56.43,1,0
5154,15,1,1,1,5.38,24,1,3,1,1,1,1,3.38,1,86.67,1,4,3.8,27.22,0,2
5155,15,0,0,3,19.17,1,0,4,1,1,0,1,3.71,0,99.44,2,3,2.4,13.55,0,3
5156,18,0,0,3,5.32,5,1,1,0,0,0,0,3.19,1,97.22,1,0,2.6,39.53,0,2
5157,16,1,3,4,5.93,4,1,2,0,0,1,1,2.7,2,97.78,1,2,3.2,32.07,0,1
5158,18,1,1,3,3.95,13,0,3,1,0,1,0,1.98,4,92.78,0,2,1.8,44.46,0,0
5159,16,0,2,4,2.58,17,0,2,1,1,0,0,2.82,2,90.56,0,2,1.2,47.57,0,1
5160,15,0,1,0,4.67,3,1,4,1,1,0,1,2.96,2,98.33,0,3,4.4,24.85,0,1
5161,17,0,3,1,12.85,3,0,3,1,0,0,0,3.06,1,98.33,1,1,1.8,31.19,0,2
5162,16,0,1,1,9.11,23,0,3,1,0,1,1,2.43,3,87.22,1,3,1.8,36.33,0,1
5163,15,1,2,3,11.08,12,0,1,1,0,1,1,2.9,2,93.33,1,3,0.6,36.01,0,1
5164,18,1,0,1,2.45,22,1,0,1,1,0,0,2.11,3,87.78,0,2,2.0,46.85,0,1
5165,16,0,3,2,16.04,28,1,2,0,0,1,1,3.63,0,84.44,2,2,3.2,21.78,0,3
5166,17,0,2,2,15.68,20,0,2,0,0,0,0,2.71,2,88.89,2,0,1.2,37.06,0,1
5167,18,0,3,2,0.43,24,1,3,1,0,0,0,3.04,1,86.67,0,1,3.8,41.76,0,2
5168,18,0,0,4,7.67,0,0,2,1,0,1,0,3.33,1,100.0,1,2,1.2,36.63,0,2
5169,15,0,0,1,1.38,19,0,2,1,1,0,1,3.14,1,89.44,0,3,1.2,46.17,0,2
5170,16,0,0,2,15.84,4,1,3,0,0,0,0,3.39,1,97.78,2,0,3.8,20.23,0,2
5171,18,1,0,3,14.75,23,0,2,1,1,0,1,3.32,1,87.22,1,3,1.2,29.78,0,2
5172,17,1,3,0,18.04,2,0,2,0,0,1,1,3.48,1,98.89,2,2,1.2,23.68,0,2
5173,16,1,0,3,4.73,29,0,3,0,1,0,0,3.31,1,83.89,0,1,1.8,45.77,0,2
5174,17,0,0,3,9.13,27,1,2,0,1,0,1,3.13,1,85.0,1,2,3.2,31.47,0,2
5175,18,0,0,4,3.69,20,1,1,1,0,0,1,2.35,3,88.89,0,2,2.6,41.58,0,1
5176,17,0,0,4,7.42,18,1,2,1,0,0,1,2.84,2,90.0,1,2,3.2,32.58,0,1
5177,15,1,0,2,10.44,12,0,3,1,0,1,0,2.33,3,93.33,1,2,1.8,35.28,0,1
5178,17,0,2,2,1.07,6,0,2,0,0,1,0,2.55,2,96.67,0,1,1.2,50.5,1,1
5179,16,0,1,1,14.3,9,0,2,1,1,0,1,2.29,3,95.0,1,3,1.2,30.2,0,1
5180,17,1,0,1,10.87,2,0,2,1,1,1,0,3.39,1,98.89,1,3,1.2,30.37,0,2
5181,17,0,1,1,16.58,22,0,2,0,0,1,0,1.87,4,87.78,2,1,1.2,35.92,0,0
5182,15,1,1,2,5.44,29,1,1,1,1,0,1,2.02,3,83.89,1,3,2.6,39.47,0,1
5183,17,1,0,4,18.07,1,0,3,1,0,1,1,3.59,0,99.44,2,3,1.8,17.95,0,3
5184,17,0,2,2,19.97,6,0,3,0,0,0,0,3.63,0,96.67,2,0,1.8,23.95,0,3
5185,18,1,2,2,18.39,8,1,3,0,1,0,1,2.35,3,95.56,2,2,3.8,15.42,0,1
5186,18,0,2,2,15.56,27,0,2,1,1,1,0,2.95,2,85.0,2,3,1.2,30.47,0,1
5187,16,1,2,2,16.25,20,1,2,0,0,0,1,3.32,1,88.89,2,1,3.2,23.23,0,2
5188,18,0,0,4,11.47,11,0,3,0,0,1,0,2.21,3,93.89,1,1,1.8,36.59,0,1
5189,18,1,3,1,3.8,21,0,3,1,1,0,1,1.7,4,88.33,0,3,1.8,44.4,0,0
5190,18,0,2,3,13.54,28,1,4,1,1,0,0,3.03,1,84.44,1,2,4.4,20.95,0,2
5191,18,1,3,2,14.26,9,1,2,1,1,0,1,3.42,1,95.0,1,3,3.2,18.33,0,2
5192,15,1,0,1,19.71,26,0,2,1,0,0,1,2.58,2,85.56,2,2,1.2,28.51,0,1
5193,18,1,3,2,10.83,18,0,3,1,1,1,1,3.0,1,90.0,1,4,1.8,29.28,0,2
5194,15,0,2,3,5.43,12,1,4,0,0,0,0,3.04,1,93.33,1,0,4.4,32.95,0,2
5195,15,0,2,1,13.67,9,0,4,0,1,1,1,4.0,0,95.0,1,3,2.4,21.25,0,3
5196,18,1,0,1,19.59,4,1,4,1,0,0,0,2.33,3,97.78,2,1,4.4,12.96,0,1
5197,17,0,2,1,3.54,28,0,4,1,0,1,0,2.29,3,84.44,0,2,2.4,44.39,0,1
5198,15,1,3,3,6.52,14,1,3,1,1,1,0,2.83,2,92.22,1,3,3.8,27.73,0,1
5199,17,0,2,3,10.84,20,0,0,1,1,0,0,1.78,4,88.89,1,2,0.0,45.89,0,0
5200,17,1,1,2,3.4,2,0,3,0,0,1,0,3.08,1,98.89,0,1,1.8,42.76,0,2
5201,18,0,3,2,0.44,7,1,2,1,1,0,1,2.59,2,96.11,0,3,3.2,37.29,0,1
5202,16,1,1,4,6.74,5,0,1,0,1,0,1,2.46,3,97.22,1,2,0.6,43.67,0,1
5203,18,1,1,3,17.31,28,1,3,0,0,0,0,2.37,3,84.44,2,0,3.8,25.61,0,1
5204,16,1,1,3,0.87,18,0,3,1,0,0,1,2.7,2,90.0,0,2,1.8,47.48,0,1
5205,16,1,3,3,8.58,16,0,3,1,0,0,0,3.09,1,91.11,1,1,1.8,38.98,0,2
5206,18,0,0,3,15.24,9,0,2,0,0,1,1,2.99,2,95.0,2,2,1.2,29.77,0,1
5207,18,1,1,2,19.06,0,1,2,1,1,1,0,3.91,0,100.0,2,3,3.2,9.35,0,3
5208,16,0,2,4,19.71,12,0,4,1,1,0,0,3.53,0,93.33,2,2,2.4,17.96,0,3
5209,18,0,2,4,8.44,26,0,3,0,1,1,0,3.66,0,85.56,1,2,1.8,37.17,0,3
5210,16,1,1,0,19.01,9,0,2,1,1,0,0,2.48,3,95.0,2,2,1.2,26.33,0,1
5211,17,0,3,1,0.71,11,0,3,1,1,0,0,1.95,4,93.89,0,2,1.8,48.19,0,0
5212,18,0,3,4,14.92,1,0,4,0,0,1,0,3.68,0,99.44,1,1,2.4,23.94,0,3
5213,17,0,0,1,12.85,9,0,2,1,1,0,1,2.81,2,95.0,1,3,1.2,30.71,0,1
5214,15,1,1,4,4.99,20,0,1,0,1,1,1,1.97,4,88.89,0,3,0.6,47.5,0,0
5215,17,0,0,2,10.15,22,0,2,0,0,0,1,2.17,3,87.78,1,1,1.2,43.21,0,1
5216,17,0,0,1,2.59,0,1,2,0,1,1,0,3.34,1,100.0,0,2,3.2,33.87,0,2
5217,16,1,1,1,17.43,0,1,2,1,0,1,0,3.81,0,100.0,2,2,3.2,14.14,0,3
5218,17,1,3,1,7.16,19,0,2,0,1,0,0,2.97,2,89.44,1,1,1.2,44.37,0,1
5219,18,0,2,1,12.52,28,0,2,1,1,0,0,2.65,2,84.44,1,2,1.2,37.72,0,1
5220,16,1,0,2,3.18,25,0,1,1,1,0,0,2.27,3,86.11,0,2,0.6,52.48,1,1
5221,15,0,0,3,4.12,14,0,1,0,0,0,1,2.53,2,92.22,0,1,0.6,51.02,1,1
5222,18,0,1,4,19.84,21,1,4,1,1,0,1,3.5,0,88.33,2,3,4.4,8.03,0,3
5223,15,0,1,2,15.06,24,0,3,1,1,0,0,2.94,2,86.67,2,2,1.8,30.31,0,1
5224,17,1,0,2,19.24,0,0,2,0,1,1,0,2.79,2,100.0,2,2,1.2,23.52,0,1
5225,18,0,3,2,5.92,26,1,2,0,0,0,0,3.12,1,85.56,1,0,3.2,40.31,0,2
5226,18,1,3,2,3.29,25,0,2,1,1,0,0,2.49,3,86.11,0,2,1.2,49.07,0,1
5227,15,1,1,2,10.06,20,0,3,0,0,0,1,1.66,4,88.89,1,1,1.8,41.48,0,0
5228,18,0,3,0,9.89,8,0,3,1,1,0,0,2.26,3,95.56,1,2,1.8,35.36,0,1
5229,18,1,0,0,3.5,23,0,4,0,1,1,1,2.37,3,87.22,0,3,2.4,40.76,0,1
5230,18,1,2,1,14.66,6,0,3,1,1,1,0,3.22,1,96.67,1,3,1.8,24.11,0,2
5231,17,1,1,1,7.24,15,1,4,1,1,0,0,2.98,2,91.67,1,2,4.4,26.42,0,1
5232,15,1,0,3,3.73,15,0,0,1,1,1,0,2.22,3,91.67,0,3,0.0,50.2,1,1
5233,18,1,3,1,6.64,12,1,4,0,1,1,0,3.63,0,93.33,1,2,4.4,24.96,0,3
5234,16,0,1,4,11.27,9,0,3,0,1,1,1,3.51,0,95.0,1,3,1.8,28.21,0,3
5235,16,1,2,4,14.53,17,0,1,0,0,0,1,2.86,2,90.56,1,1,0.6,37.76,0,1
5236,16,0,0,4,9.64,8,0,2,1,1,1,0,2.25,3,95.56,1,3,1.2,35.92,0,1
5237,16,0,0,4,10.51,11,0,2,0,0,1,1,2.83,2,93.89,1,2,1.2,36.47,0,1
5238,17,0,0,1,2.78,28,0,1,0,1,0,0,2.06,3,84.44,0,1,0.6,56.59,1,1
5239,18,0,1,2,18.29,23,0,3,0,0,0,1,2.08,3,87.22,2,1,1.8,30.73,0,1
5240,15,0,2,1,18.57,12,0,3,1,0,0,1,3.35,1,93.33,2,2,1.8,22.57,0,2
5241,18,0,0,3,13.67,10,0,2,1,1,0,0,3.12,1,94.44,1,2,1.2,31.6,0,2
5242,17,1,2,4,0.35,14,0,1,1,1,1,1,2.17,3,92.22,0,4,0.6,49.13,0,1
5243,16,1,2,4,10.74,9,1,4,1,0,1,1,3.47,1,95.0,1,3,4.4,17.15,0,2
5244,17,1,2,2,12.58,9,0,2,0,0,0,1,3.43,1,95.0,1,1,1.2,34.5,0,2
5245,18,0,1,3,19.89,8,1,1,1,0,0,1,3.54,0,95.56,2,2,2.6,16.02,0,3
5246,15,1,3,1,19.92,24,0,2,1,1,0,0,2.56,2,86.67,2,2,1.2,27.91,0,1
5247,17,1,1,0,17.15,24,0,4,1,0,0,1,4.0,0,86.67,2,2,2.4,22.32,0,3
5248,15,1,1,3,1.28,2,0,3,0,1,0,1,3.14,1,98.89,0,2,1.8,42.76,0,2
5249,17,0,0,2,19.07,22,1,2,1,0,1,0,2.75,2,87.78,2,2,3.2,19.02,0,1
5250,15,1,0,4,12.25,15,1,2,0,1,1,1,3.95,0,91.67,1,3,3.2,20.68,0,3
5251,15,0,0,1,16.02,11,1,2,0,1,1,1,2.24,3,93.89,2,3,3.2,19.47,0,1
5252,16,1,1,4,8.14,16,1,0,0,0,1,1,2.25,3,91.11,1,2,2.0,38.22,0,1
5253,15,0,0,2,6.39,24,0,3,0,0,1,1,2.39,3,86.67,1,2,1.8,42.52,0,1
5254,16,0,0,3,9.26,29,1,1,0,1,1,0,3.16,1,83.89,1,2,2.6,34.35,0,2
5255,18,0,2,3,2.94,14,1,2,0,1,1,1,2.53,2,92.22,0,3,3.2,35.68,0,1
5256,18,1,0,4,7.14,24,0,3,0,1,1,1,2.72,2,86.67,1,3,1.8,38.26,0,1
5257,16,1,0,1,17.15,2,1,0,0,0,1,0,2.66,2,98.89,2,1,2.0,25.71,0,1
5258,16,0,0,4,0.76,4,1,4,0,0,0,0,3.45,1,97.78,0,0,4.4,36.2,0,2
5259,17,1,2,1,3.02,27,1,2,0,0,1,1,2.76,2,85.0,0,2,3.2,40.03,0,1
5260,17,0,0,1,2.5,12,1,1,0,0,0,0,1.91,4,93.33,0,0,2.6,47.62,0,0
5261,17,0,1,2,8.06,23,1,4,1,0,0,1,2.89,2,87.22,1,2,4.4,27.17,0,1
5262,18,1,1,3,19.94,5,1,1,1,1,0,1,3.49,1,97.22,2,3,2.6,13.0,0,2
5263,17,1,2,2,3.47,25,0,0,1,1,0,0,2.23,3,86.11,0,2,0.0,54.95,1,1
5264,15,1,1,3,2.91,25,0,2,1,1,0,0,2.47,3,86.11,0,2,1.2,49.59,0,1
5265,15,0,2,3,18.3,8,0,1,1,0,1,1,2.78,2,95.56,2,3,0.6,26.5,0,1
5266,17,0,0,1,17.64,29,0,4,0,0,0,0,3.22,1,83.89,2,0,2.4,29.63,0,2
5267,15,1,0,4,0.64,28,0,0,1,0,1,0,1.92,4,84.44,0,2,0.0,59.85,1,0
5268,18,0,0,1,15.03,18,1,1,1,1,1,0,3.4,1,90.0,2,3,2.6,21.89,0,2
5269,15,1,0,4,13.11,27,0,3,1,1,1,1,2.9,2,85.0,1,4,1.8,28.43,0,1
5270,18,0,0,2,15.35,6,1,2,0,0,0,1,2.96,2,96.67,2,1,3.2,22.53,0,1
5271,16,1,0,2,9.89,12,1,4,1,0,1,0,3.12,1,93.33,1,2,4.4,22.17,0,2
5272,16,1,1,2,19.83,21,1,2,0,0,0,1,3.11,1,88.33,2,1,3.2,19.48,0,2
5273,16,0,2,1,0.88,29,0,1,1,1,0,0,2.04,3,83.89,0,2,0.6,56.71,1,1
5274,16,1,0,2,4.69,30,0,0,0,0,0,1,2.05,3,83.33,0,1,0.0,57.35,1,1
5275,15,1,2,1,7.93,4,0,2,1,0,1,0,2.38,3,97.78,1,2,1.2,39.46,0,1
5276,17,0,0,1,9.0,15,0,2,0,0,1,0,3.42,1,91.67,1,1,1.2,40.16,0,2
5277,15,1,0,1,18.43,3,1,0,1,1,1,0,2.78,2,98.33,2,3,2.0,19.01,0,1
5278,18,0,1,2,11.2,4,0,3,0,0,0,0,2.43,3,97.78,1,0,1.8,37.52,0,1
5279,15,1,0,3,0.9,28,1,2,1,1,0,0,2.77,2,84.44,0,2,3.2,42.85,0,1
5280,15,0,0,2,8.16,19,0,2,1,1,1,0,1.77,4,89.44,1,3,1.2,41.12,0,0
5281,18,1,1,4,8.33,18,0,2,1,1,0,0,2.82,2,90.0,1,2,1.2,40.58,0,1
5282,16,1,3,3,19.31,22,1,2,0,0,0,0,2.51,2,87.78,2,0,3.2,24.32,0,1
5283,16,1,2,3,11.98,5,0,2,1,0,0,0,3.26,1,97.22,1,1,1.2,34.89,0,2
5284,16,1,0,3,12.71,3,0,1,1,1,0,0,2.95,2,98.33,1,2,0.6,34.59,0,1
5285,17,0,2,2,14.27,24,1,4,0,0,0,1,2.59,2,86.67,1,1,4.4,22.85,0,1
5286,18,0,2,3,15.4,0,0,2,1,0,0,1,3.15,1,100.0,2,2,1.2,27.42,0,2
5287,18,0,1,1,12.7,16,0,1,0,0,1,0,2.92,2,91.11,1,1,0.6,39.71,0,1
5288,15,0,2,4,4.74,8,1,2,0,1,1,0,2.81,2,95.56,0,2,3.2,34.06,0,1
5289,17,0,1,3,17.48,15,1,2,1,0,1,0,3.0,1,91.67,2,2,3.2,19.02,0,2
5290,16,0,0,1,14.64,22,0,3,1,1,1,0,3.31,1,87.78,1,3,1.8,27.02,0,2
5291,17,0,1,3,14.84,1,1,0,1,0,1,0,3.41,1,99.44,1,2,2.0,24.03,0,2
5292,18,1,1,0,19.93,10,0,2,1,0,1,0,2.79,2,94.44,2,2,1.2,24.6,0,1
5293,18,1,1,1,16.05,25,0,2,1,1,0,1,2.8,2,86.11,2,3,1.2,29.84,0,1
5294,15,1,1,1,16.58,4,0,4,1,1,0,1,3.11,1,97.78,2,3,2.4,18.87,0,2
5295,15,1,3,3,19.03,12,0,1,0,0,1,0,3.54,0,93.33,2,1,0.6,29.47,0,3
5296,18,0,3,3,3.02,19,0,3,1,0,1,0,1.83,4,89.44,0,2,1.8,47.16,0,0
5297,16,0,3,3,9.95,16,0,2,1,1,0,0,3.11,1,91.11,1,2,1.2,37.44,0,2
5298,16,0,2,0,11.61,27,0,2,1,0,0,0,2.76,2,85.0,1,1,1.2,40.88,0,1
5299,17,1,3,2,6.59,28,0,3,1,0,1,0,2.21,3,84.44,1,2,1.8,43.5,0,1
5300,18,0,0,3,16.79,24,1,1,1,1,1,1,2.54,2,86.67,2,4,2.6,20.51,0,1
5301,18,1,0,1,15.25,14,0,2,1,1,0,0,3.48,1,92.22,2,2,1.2,29.51,0,2
5302,16,0,1,3,14.42,21,1,2,1,0,1,0,2.9,2,88.33,1,2,3.2,24.26,0,1
5303,16,0,2,1,19.94,26,1,2,0,0,0,1,3.66,0,85.56,2,1,3.2,18.93,0,3
